--PJHxphWEs	240000
--aE2O5G5WE	240000
--cB2ZVjpnA	240000
--aaILOrkII	240000
-0DLPzsiXXE	240000
--ekDLDTUXA	240000
-0DdlOuIFUI	240000
-0SdAVK79lg	240000
-1LrH01Ei1w	240000
-0O3e95y4gE	240000
-28U1_qW0sU	240000
-0mjrMposBM	240000
-11LhdJgBb8	240000
-1iKLvsRBbE	240000
-2PDE7hUArE	240000
-275_wTLm-4	216324
-2hQKCE-oTI	240000
-2X03mO3T_U	240000
-30H9V1IKps	228262
-3IGxVTJvgI	240000
-38Qgsbh7NQ	240000
-3hKkjKmIGE	240000
-3HYdaJyF4U	240000
-3pPrlCm6gg	240000
-3IYpJfLVJk	240000
-4NLarMj4xU	240000
-4xJv59_zcA	240000
-4hZyOdm7EI	240000
-4RWqM0UCCY	240000
-5-vmt2iKT0	240000
-5DdYkYOjy0	240000
-5GhUbDLYkQ	228450
-5Jlimvsuwo	240000
-5S70zOSw30	240000
-5Kk-m7BmiE	234564
-5f6hjZf9Yw	240000
-60XojQWWoc	240000
-6QGvxvaTkI	240000
-5xOcMJpTUk	240000
-64xnyOswXA	240000
-6RN8skIHU4	240000
-693sNKI3iM	240000
-6krAYK2LLo	240000
-6gC_nlUBfA	240000
-6pcgdLfb_A	240000
-70wVF5u-gg	240000
-6x2PtSRfJU	240000
-70MzkgSsHQ	240000
-7J4109yM7w	240000
-76P3VHPuus	240000
-75IwDlkzDQ	240000
-7QVE8o9uk4	240000
-7ye24UFRng	240000
-7z662AsuTE	240000
-7wUQP6G5EQ	240000
-8Ezw9946g8	240000
-8S_tLKfeJg	240000
-8CrCItCO24	240000
-8_HpHg6nCw	240000
-8H4GKg-mYQ	240000
-8n2NqDFRko	240000
-8fQePz4FcE	240000
-99daJhXYJY	240000
-9Nl3LZBCOo	240000
-92cYmTgIjM	240000
-9ME9qMgkeY	240000
-9c1c8G_WO8	229268
-9ek6eO0RtI	240000
-9wxcZf43a4	240000
-ASYwidRD7M	240000
-A0MTi2NMGI	240000
-Ar7D-GARhI	240000
-AIrHVeCgtM	240000
-AswFDuOptQ	240000
-BIMKnb3tlo	240000
-BqpAyCLh7U	240000
-B3_mFE3pog	240000
-BxQ9nkrId4	240000
-By_0iIghuE	240000
-BwM5Va6XFg	240000
-CUp_Tmg2Y0	240000
-C5dEU4zpJg	240000
-CIxoobEubQ	240000
-CHMeZVAe2s	240000
-DNkAalo7og	240000
-CniGkDLq-Y	240000
-DBcp6YGi6k	240000
-CgdUiJaNdU	240000
-DWRAxaH_RY	240000
-DLL8LaKq-c	216324
-DZMYxyB6L8	240000
-DcMk015qSA	240000
-D_ljLTbCK0	240000
-DeAdhYKbGE	240000
-Dtir74TiUM	240000
-Dj2PfPmynQ	240000
-Dl-VzBPd9E	240000
-DvxsHG1tuo	240000
-EDGR1davAc	240000
-ECK_BisOLM	240000
-E013cWxoMo	240000
-EDhb2m8qhk	240000
-EFS2mihxs0	240000
-ETHxO8vrAg	240000
-En5nC5Tka4	240000
-F8ZP9sXcKM	218724
-ETSfElMyNc	240000
-FFx68qSAuY	240000
-FT5MbWPCzg	240000
-FEPOSP7ay0	240000
-Fby-7z_JpE	185604
-FlvaZQOr2I	240000
-FYyJ2sAWk4	240000
-G3Ph35cTy0	240000
-GDC7PuqdOM	240000
-G_hnfp4a0M	240000
-GbQWmFzVdY	240000
-GREE8GdRrc	240000
-GiRtQZlnbw	240000
-H7l8OjHID4	240000
-GlZ819IHfE	240000
-HLoD4GWMtw	223524
-H5kC4WsuI8	240000
-HN5kqCKpEA	240000
-HlS6jz-f0I	240000
-JBvPwxaVVg	240000
-HnNrGtKXp4	240000
-Hav5URxl74	240000
-J0H5ah1G7A	240000
-HvtS74RG8w	240000
-ItCGHv_9Gs	236004
-IWlQN6cfe4	240000
-JKLmqDk9p8	240000
-JOKwS64mRU	240000
-JVWfFPBl84	240000
-JbPonixXS4	240000
-Jam3cjbeFQ	240000
-JfpacjZWyw	240000
-JuVh6islEI	240000
-K-k1pxeRtQ	240000
-K4R9SXZZsk	240000
-KaRoM5LnHc	240000
-Jie0k7xUIk	240000
-L44JqysUy8	240000
-KengzYsTkk	240000
-LB1RoVe8Xc	240000
-L68XDzhn2g	240000
-LBl0UeKNyU	240000
-KiAK66YwW8	240000
-M-6VinyMiY	240000
-MZx1np1Ddc	240000
-Mu1AWT_x54	240000
-M_5w6KKfgQ	240000
-MfaG0whPJc	240000
-NC5li0b4eY	240000
-MtYGIr-o08	240000
-N2reaP4SoI	240000
-NPqCu4DyAM	240000
-NwuLeOWpLk	240000
-O842QWtymw	137124
-NmjCyqIavI	240000
-NutOdeXH8s	240000
-O9mnfC61Ac	240000
-ODqYMQFwsY	240000
-ODzHayGHvk	240000
-OIGA3xjYyQ	240000
-OYfLX-2kmU	240000
-OaOY7-71ME	240000
-PFO-nCfRq0	192804
-Q9WotFs1MI	240000
-OylLzMa0d0	240000
-QSNQGKiGT4	240000
-QE9dqhf_D8	240000
-QVqh513RxQ	232164
-QivqOnaPIc	240000
-QcXMPUNMeM	240000
-R9gJXtS07g	240000
-R0267o4lLk	240000
-RIzfomIqZc	240000
-RRi3QktLdc	240000
-RPKtQIGBOY	240000
-RAdrtCW1hI	240000
-RZ01HFrafg	228324
-RfUo7Hb8TE	240000
-Rl7NZwtVmA	240000
-RlXse804I0	240000
-RsGz8XRZUM	240000
-SD9DkKyOrY	240000
-Ry1YNVPPCM	233604
-T4GeTHKtJQ	240000
-S-Cn-IKlQw	225924
-T-ZI1MZ44g	240000
-TJe1_ECCwM	220644
-TNmWwhsnzs	240000
-Tea8DpWZQM	236004
-ToQFT3M-Vg	240000
-UNPp3fEWSE	240000
-TvUb8THUq4	240000
-U3Xh6Fsw50	240000
-UGmXiQ8yiY	240000
-UYmhq3Rjtc	240000
-UbFLKplzbE	240000
-Ub8LKPkhos	240000
-UcfsxiD_ns	240000
-UfqtS1lsRY	240000
-UuEBhule84	240000
-VI2IRq17rs	240000
-V7u2HffQAE	240000
-VclCul6FrI	240000
-VXpZuIsb_g	240000
-VZZ_IzaG7A	240000
XCbGJ-bIkmg	240000
XCX7grfbrwQ	240000
XCQMJXkI5bA	240000
XD9vxNyRvrw	240000
XDrm1hGA6tc	240000
XE9GjWthDAA	240000
XDwyGwyglMg	232164
XEG1OdTNlKM	240000
XEO3DdfIhMI	240000
XEMRUg98OY4	240000
XEne36YxyKI	240000
XG2sb0DMldY	240000
XEIP1OUXU8E	240000
XEYvI2jrwDg	240000
XFNtGbh_gaY	240000
XGaBTuvv_VU	240000
XFtUpf67mg0	240000
XHAXjRPXH2Q	240000
XH1BZd0yNRU	240000
XHZ3Ui5nTEg	240000
XHczpbtBhk4	240000
XI-tRuDZ6HA	240000
XHimm5QTqBE	240000
XI2c9yptr4U	240000
XIGtpkq5u6w	234802
XI9CNsX6JSE	240000
XILyHZyyCik	240000
XJ01JOlRJRM	240000
XINlEYXA3k0	240000
XIj5BcRodWY	240000
XJBcz6W8dFY	240000
XKi2-b3YrWY	240000
XKFk3hHAOf4	240000
XJXn88r9ys8	240000
XKDr1e4_TkQ	240000
XKmNaJpeHcY	240000
XKhRBY3qny8	240000
XKvLkIM8dck	240000
XM4hxyK-Ddo	240000
XM4P7g2ubRY	240000
XLRrNasM1Co	240000
XLA81zDo5VU	240000
XMBE7ztd480	240000
XMaU4A2jkxY	240000
XMnYysJlDl0	240000
XNTNSQguxms	240000
XO-jdMRiWCY	240000
XModQLyMHb4	240000
XNlFs7Yjauk	240000
XOLVI1bgxqk	240000
XOhusAD3lGo	240000
XNs8O_d_efM	240000
XOZSCrpyFbg	240000
XOsHEjo-RSg	240000
XORs5AM0Jo8	240000
XPY6e7tw47o	240000
XP8F1T7dk94	240000
XPYxNXvrPNM	240000
XPGtOugQ69U	240000
XPyCWnbii9Y	240000
XREr4wTwG04	240000
XQ6NlRJyX_A	240000
XQRV2Ams5js	217284
XR2dEf-pkS0	240000
XRQyoAk-Qz0	240000
XRHeXdE2VQ4	240000
XSj8rxGME6k	240000
XSaOyGwc5rc	240000
XUIizI20wDI	240000
XSB9zHU21Hg	240000
XT7wZgs3BnI	240000
XTdcUm5Tt6A	240000
XV9PD_mch6U	240000
XUX3k4g4Jp0	240000
XT7uJhsKW8U	240000
XUYR6KOkHkE	240000
XUzaEsoOlWQ	240000
XUz3VaGUsjk	240000
XVp7GFJgnMI	240000
XV2YZxYjkUM	240000
XVPapoUWaFY	240000
XWVGQbfpA0k	240000
XW1WkG6ADtQ	240000
XW6tS4zAZ5E	240000
XWhmLbnrtd0	240000
XWj7nP7kfdQ	240000
XWmFfFx24zs	240000
XXMjPTrcjP4	240000
XX5YSKVwVe0	240000
XY94GCgWMZM	240000
XXGQb0FSuHQ	240000
XXdPZMsrBd4	240000
XYStLmRuFEM	240000
XYJZIwYzf60	240000
XYQnMxWnetY	240000
XYBHULfewJs	240000
XYPiz3D1wLc	240000
XYXXNNt97NI	240000
XYriGukFKcI	240000
XYgSHOWNE0M	240000
XYauTWG07Zw	240000
XYkknYZ9xjY	240000
XZZieYFhtxE	240000
XZF7wso1wKs	240000
XZLcN0vQhmc	240000
X_NzE9t2OQY	240000
X_qeK3NFNuw	240000
X_tOaynPsxo	240000
XaHTDVnA8sY	240000
XalMIYYgHt0	240000
Xadfaan-9bU	240000
Xaq-segSEsQ	240000
XaqVAF-ADWU	240000
Xazsdjxx8lM	240000
XbT0lH7FifU	225924
XcDZuzsjbcc	240000
XdBf_omYIO4	240000
XdO4uQn7yiU	240000
XdiEakvHpPA	240000
XdZY2sQ4Xe0	216324
XdxTZ4-sJvY	240000
Xe59DpKa-O4	240000
XefOyd1nRUU	225885
X_6bDtRhpog	240000
XeL3BAgfvz8	240000
XfJjyP-rt-k	240000
XeqE7ZHdJZg	240000
Xfe1bdYjvb4	240000
eKQLEUPywM8	240000
eKgC1GuzqPE	234913
eKmGS9mYYMU	240000
eLHj2Tr3ww8	240000
eLNg9h2McDU	240000
eLVzoyc9zPo	240000
eK18418XibM	240000
eLujcqHJGJ8	240000
eLpoiPXQe1Q	240000
eMgbS-rbhko	240000
eMkkbJgzl_4	240000
eN32Y6ynqa4	240000
eN47CUYGgiM	240000
eOxI9f9gvqo	240000
eNpFQ50WwQU	240000
ePfrLsiCjIk	217764
eO4zCFBQhDA	240000
eQmiquSEflo	240000
eR-5WyD9dag	193284
eRRg8YfuqPw	240000
eRR9UtfCx6I	240000
eQKF13LMaIQ	240000
eQv47cLU_R0	240000
eRiGPyewJpI	240000
eS0-D2EtoFY	240000
eSGWwqudqX0	240000
eSI3y1oXXyw	240000
eRale39Z2Wg	216804
eTsWDWDBpI8	240000
eU3QGIjugKM	240000
eT2-B6CE81I	240000
eSsadT6mh7g	240000
eUJ2S0qC6MU	240000
eSIxvnEQ6R0	240000
eTo9rNHL1S8	240000
eUTOVXi30gc	240000
eVHnX7MrWNQ	240000
eUcaJDhfFVg	240000
eVGvC8aZnhI	240000
eVJ0Up-Cs3E	240000
eVjcfdxSFKQ	240000
eVuFgs5wIOw	240000
eWNERam16Hg	240000
eW8blcdeixc	240000
eWPRImk4jOY	240000
eWUPcvF6hC4	240000
eWSA0xubW7I	240000
eWWotQXTrv8	240000
eWsTuAn_td0	240000
eX0z6uHZga8	240000
eX1Hynef5Rc	240000
eXFug5WggE4	240000
eXiOnYckqMU	240000
eXzkoYGkxg4	240000
eXf-_ddwzPk	240000
eZQsVitDCDs	240000
eZrrzGgTpfk	240000
eYSt2gEcnp8	240000
eYwwhdVA3eM	240000
eYAW5cwgBeQ	225924
eZC1AP_JjXM	240000
eZUQ2FdwIyY	240000
eY0O08co3N8	240000
eZvYi9PsAm8	240000
3W9GRWaRJPo	234084
3W6hY1G86c8	240000
3WQYwScCntc	240000
3WUwmsGEozE	240000
3WkbOuahBnk	240000
3Xj6hGjwaUc	240000
3Xoz87_SUdw	240000
3X4t1yXiR64	156804
3XL825fK6UM	240000
3XRjrSOVBnQ	240000
3YGB2o-lw6w	240000
3Y-VT4IZtsc	216804
3YqNm3QaCjk	240000
3YIGFVl4Euk	240000
3Yc7_n6mDsI	240000
3YzsvHJ10VY	240000
3YJDtqVya3g	240000
3ZUHhSbQkGw	240000
3ZEzvNaHWPE	240000
3ZhyXbwFQAM	240000
3Zt4Y3Jajrk	240000
3ZzEYwxiWZY	240000
3ZyuBJEbmJM	240000
3_14lh_jd4s	240000
3aznGe_LOYg	216324
3cEQfNZ_F1w	240000
3a7001QgvG0	240000
3cWI2BD9A1s	240000
3cbVjljyglU	240000
3bA5BHdv270	240000
3cugy18s-PI	240000
3cGGjixLbY0	240000
3dh5bfCN4Hs	240000
3dzR3ZWOe8Y	240000
3dd19IVfteo	240000
3dSeGqHasv8	240000
3dw4ETcqtQk	240000
3e314hm-YC8	240000
3eEeMSPta40	240000
3eWeSi-dI-k	240000
3eGOQOcKkAE	240000
3e6GleQ9sl0	240000
3e_3yFdH-Ck	240000
3esyOI3cuPI	240000
3eqHT6u_52M	240000
3fDjNipMPEQ	240000
3gBweLbN1gQ	240000
3fXMZbXs-Yk	240000
3fylwSfIWJI	240000
3g8RcphOUUU	240000
3fhxjF8FU9E	240000
3gUjuS5TzwI	240000
3gMkCdLYumg	240000
3gh1oldZ7Zc	240000
3h4DzWiMLoY	240000
3gfGdKs9xGM	240000
3h6qNbPd0rY	240000
3hKC3uQjsDs	240000
3hAqYqXuNw8	240000
3hQwHvr71R0	240000
3i1ZLwiO6wQ	240000
3iCjUtj9O_U	240000
3hqBv_pF_dw	240000
3iNAmT_4pN4	240000
47brIgtE6VI	227148
48COMaShjUw	215364
47p2bhr_LLQ	240000
47KMOSuhNaQ	240000
483cz_84L1I	240000
48RQBL9JBtY	240000
49XGcP0ztSE	240000
49Y7Pf46cnk	240000
49bFuWG2Qxw	240000
49erZHIjn4E	240000
49kPjptbt38	240000
49euM-Fnkcg	240000
49uNQY1i-UE	240000
49cQsdy4fyk	234564
49imU8FPebk	240000
49lMU8vaS88	240000
4APBvMmKubU	224004
4AY_bw8zyKg	240000
4AZPDLhB--g	240000
4AnWgMEFYaQ	240000
4AllUpjCvI4	240000
4B3sd0XRFBE	240000
4B3nkHcPwjQ	224484
4BNX_JWdXa0	240000
4Aw79ZO3e3Y	240000
4B9x8Tbpql0	240000
4BL5beKDddI	240000
4BUEj-TxY5g	240000
4BVEb9P1YxQ	240000
4CkJjhuYRmY	240000
4CMm1sNVmDM	240000
4Dpy0SUh0H4	240000
4CEZ0nE6Elk	240000
4DswY2jDtZ8	240000
4EPy3x5w2JM	240000
4ENbU7xheTc	240000
4EUkGpiq_Kc	240000
4EXYP1CmL9Q	240000
4EiskLYtkO4	235524
4EwWBI-tHLk	240000
4Fuk29ZG7s8	240000
4FSNtSSuhdo	240000
4GB76stI0OU	240000
4GT-0oGtQJg	240000
4GlH0-KhInI	240000
4Gow6qZcNZI	240000
4GylrSo5D2Y	236484
4H1nc2Xv2Hg	240000
4HhJneiP-hY	240000
4Hd_qTtDWTU	240000
4HJuVjKWE-A	240000
4HSkwF586ro	240000
4ISWfrJtqas	240000
4JY9rIbu10w	240000
4HilCF3ytfE	240000
4JQkinXVd1s	240000
4IZkyZOivZg	240000
4J75mE09oLM	240000
4IJJtD4eRPA	240000
4JYJRqwqWGM	240000
4JdwGxURJxs	240000
4Jg3aTetesY	240000
4KEMOwSoV4A	240000
4KBcujTbbs4	240000
vWB9CA_qGwE	240000
vVuNg9XWcBA	240000
vWM2qG-nU-Y	240000
vWcA3jTlAho	240000
vWZKabDp9sA	240000
vXUW_go3sV4	240000
vXpmjNcONdo	239999
vXOhbFavtqU	240000
vXOwQ7_5f3M	240000
vX_dxW43ZXo	240000
vXtk2JEP0zM	240000
vXirqYh1-N4	240000
vXuulzjQP8k	240000
vYIA1bLxNng	237924
vYn6ATXCpxY	240000
vZ12o1InSw0	240000
vZSU_WAWw-Q	240000
vZnyVRkAphs	240000
vZ9IanI59gE	240000
vZUup6rK728	240000
vZUVj_NLDP8	240000
va713l9dn9M	218724
vb9Qjo9Quk4	240000
vbxfNAvWF4g	240000
va5EiSJpKYI	240000
vcj4kacdmds	240000
vcVDYzew53A	218724
vbaPZhkSrhw	240000
vdJ2Gz_NYTU	240000
vcmuZ3MDSK8	240000
vdaS6Flkhs8	240000
vd1dgdxlA94	240000
vdbKbzkEeY0	240000
veHTbwQKTWM	147204
vdfp9pPLlT8	240000
ve1A5V0yQQE	240000
vf3n40mDLHw	240000
vePFYaAifYU	240000
veaAVn2NHAk	240000
vfMEPOl1Wqw	240000
vfscNjNneZg	240000
vfKsIb7xYSA	205284
vfc8rbT-qvM	227844
vidS1ie01uk	240000
vfdbq_CU178	240000
vfhzc8JiAQ4	240000
vfxB4rF8i1g	240000
vgJPjs4_AzQ	240000
vhCypQDusYI	157284
vhjK6gnl1D8	240000
vhTWW5Bx15Q	240000
viwwJLHUzcQ	240000
vhRrUeuTMqA	240000
vispMqNJ1j8	240000
viwOuYwTQWU	240000
vjW8wmF5VWc	240000
vj-5odSvX7E	240000
vj0wX0oCAhY	240000
vjhxbBUri1A	240000
vjcfIZ0SWew	240000
vjq-nCpY0Sw	186564
vk7az2nLflY	240000
vkH5e8Hczxo	240000
vlDhQCPXHEk	240000
vkuvXhauqsc	240000
vm9mPLYEv7c	240000
vkcSOQ_vNc0	240000
vmD-hfOHmX4	240000
vmD-9_ZifB8	240000
vmC2NyFJ-i8	240000
vmeWtjzGZPs	240000
vmCvyAgLJWc	218724
vmVOWilkmOA	240000
vmxCQHqiM54	240000
voHJul8HHVE	240000
vn1FwT2QPhg	240000
vo-o3dG8Oq0	240000
voFGIdOfwew	240000
vox5sVAAKpc	240000
vpcEBryyej4	240000
vqRFzhWik2c	240000
vqiAPslxrqI	240000
vqVsEaMWYJQ	240000
vqAvctqSzmg	240000
vqhJYScDw9k	240000
vr-aNOVU3g8	240000
vs1-wt97bGc	240000
vqodL2vPir8	240000
vrNQbCbBlLY	240000
vsDriIwNAmU	240000
vsMy7rikKSE	240000
vrs83greDIA	240000
vsGv0Xf_hMI	240000
vt-HHxWz1x0	240000
vsXs3GUrw64	240000
vt5-RXqoZxw	240000
vuRT7Oszwio	240000
vtBA9zkp264	240000
vtnuHbHbveg	240000
vu1KV-3TnLA	240000
vv_CMXf31cQ	240000
vtmNc58IKYU	240000
vwJU-4f2rOg	240000
vukJyd8xt0I	240000
vvYRYmiC30Q	240000
vvi1hCoFAgo	240000
vwU8JObQMXc	240000
vwqISkG7o50	240000
vwVvTUN_3rs	240000
vx3FnzyOZv8	240000
vxIF3B4YqW8	240000
vwze3eMulhs	240000
vxrM-HU9ITQ	240000
vyJN0snQW-w	240000
vykrv5BaW-s	240000
vxxc-kqG4hA	240000
vyNE04GwwG4	240000
vxj654C2kps	240000
vyNstX5b1V8	240000
vyuBG_HceUI	240000
vy2gUzgmBzQ	240000
vzJyowaYEyQ	240000
vz7jUuAT_Y8	240000
vywEqti4tBo	240000
w-5nHvqT2_U	240000
w-F1wMdijkQ	228114
w-EUHuTK0DM	240000
vzhVYQlgfx8	240000
xsT5ZJUnBg0	240001
xsolNtN0PmA	223044
xsLrtmIAaxU	240000
xsbANTuPp4k	240000
xtIAZRLTHR0	240000
xtllXrdFAFQ	240000
xseL3oZc7pY	240000
xtaBM0HS_QQ	240000
xuCMCALnis4	240000
xvPfrkX8fN8	240000
xvB-caf_k4U	240000
xuttOKcTPQs	240000
xvLOnDO8TBg	240000
xw-ZFfnQH4M	240000
xw4qCfKt95o	240000
xwgQkNs904Q	222084
xwBR2YshoVw	240000
xwh1v8WIz5g	240000
xwurTLvwtn0	240000
xwrLXJrf7Go	240000
xxRnOYSjF64	240000
xxNroISqkt4	240000
xxqBs0j4eyM	240000
xx-NCb9P2l8	240000
xyIcscTWV98	240000
xz38nXsfBo8	240000
xydcedfPePM	240000
y-12jjAG65I	240000
xyWta0Zs3vE	240000
y01wHb_XZ1Y	240000
xzU6sJot-Gk	240000
y-G_mOM5LbQ	240000
y-GLXFOny7g	240000
y1USVCTNyVI	240000
y-Pbx4pSoDQ	240000
y-CzFDQMOSg	240000
y1BNV4FMWB4	240000
y1fNaNiz7tU	240000
y2AulW5N9PE	240000
y1fWjtaoK_k	240000
y3Pqe5DLvok	240000
y2hwAPJw7iY	240000
y4EOFoW0ix8	240000
y2hxDEEUFNk	240000
y3ObxlOnRHU	240000
y2A1Pmiu7yw	240000
y3v0-NRB230	240000
y4UNk4FbWGs	240000
y3tTfwNZOwg	240000
y4vtzCAPv84	240000
y4bUL-RK5B4	240000
y5CcncRHl38	145284
y5BA7M-_6wM	240000
y5CzboExtAk	240000
y5HkvusmkqM	240000
y5I5pq0bXmg	240000
y5q8M5iRS4A	240000
y63vbjQjajs	240000
y62kbFHfdX0	240000
y5mdozqiREI	220644
y6R58_iLdJA	235524
y6aPTI3QuMY	240000
y6iMm7Pltq0	240000
y6jEec1e6Gw	240000
y72M4-s0HEw	216324
y6tnyCHq6xE	240000
y8WlOVN-nhY	240000
y6EpGVIotA0	240000
y7BLTK9l45g	240000
y75AAF1JtZw	240000
y8zPTMFhYSI	240000
y7PIXFAWeLk	240000
y8izhnSZak8	240000
y8ppQIdnEbc	240000
y9LrPC3Qv3A	228324
y9Mag9VyF98	240000
yA_HhB94RK0	240000
y9na4SXQfFE	240000
yA_A6pCGBRQ	238884
yAoMoKe7gj8	240000
yAvqiPL-ssU	240000
yAwu5XJH07k	240000
